pickup_zipcode,dropoff_zipcode,trip_time_in_secs
11109,11212,1560.0
11109,11215,1420.0
11109,11217,900.0
11109,11219,2580.0
11109,11221,1020.0
11109,11222,307.5
11109,11225,1300.0
11109,11226,1380.0
11109,11231,900.0
11109,11237,1080.0
11109,11238,990.0
11109,11351,720.0
11109,11364,2100.0
11109,11367,960.0
11109,11369,990.0
11109,11370,1140.0
11109,11371,1830.0
11109,11372,930.0
11109,11373,900.0
11109,11375,690.0
11109,11377,780.0
11109,11385,1140.0
11109,11418,1200.0
11109,11419,1260.0
11109,11430,1362.0
11109,11436,1200.0
11201,7017,1740.0
11201,7114,1755.0
11201,10001,1135.0
11201,10002,590.0
11201,10003,865.2564102564103
11201,10004,636.6666666666666
11201,10005,383.3333333333333
11201,10006,663.0
11201,10007,610.0
11201,10009,774.2388059701492
11201,10010,985.5168539325842
11201,10011,1140.0
11201,10012,720.96
11201,10013,684.0
11201,10014,888.8135593220339
11201,10016,1178.6440677966102
11201,10017,936.5217391304348
11201,10018,1244.0
11201,10019,1570.0
11201,10020,1464.3243243243244
11201,10021,1315.7142857142858
11201,10022,1254.5454545454545
11201,10023,1386.3157894736842
11201,10024,1688.5714285714287
11201,10025,1603.3333333333333
11201,10026,1455.0
11201,10027,1500.0
11201,10028,1325.7142857142858
11201,10029,1280.0
11201,10030,1440.0
11201,10031,1770.0
11201,10032,1980.0
11201,10033,1380.0
11201,10036,1495.6666666666667
11201,10037,1600.0
11201,10038,564.0
11201,10039,1620.0
11201,10040,1500.0
11201,10044,1275.0
11201,10065,1210.7142857142858
11201,10075,1336.0
11201,10103,622.5
11201,10111,1401.4285714285713
11201,10112,1463.2222222222222
11201,10115,2310.0
11201,10119,1117.2972972972973
11201,10128,1400.7692307692307
11201,10154,1420.1818181818182
11201,10165,1740.0
11201,10167,1247.5
11201,10168,1108.0
11201,10170,953.3333333333334
11201,10173,1244.0
11201,10174,1096.1538461538462
11201,10199,1120.0
11201,10278,544.2
11201,10280,780.0
11201,10282,762.3513513513514
11201,10305,1680.0
11201,10451,1260.0
11201,10452,1880.0
11201,10472,1320.0
11201,11101,930.0
11201,11102,1485.0
11201,11103,1065.0
11201,11104,848.5714285714286
11201,11105,1220.0
11201,11106,1182.857142857143
11201,11109,1053.3333333333333
11201,11201,379.8979591836735
11201,11203,1164.0
11201,11205,548.3076923076923
11201,11206,769.0909090909091
11201,11207,1260.0
11201,11209,913.3333333333334
11201,11210,1260.0
11201,11211,659.4230769230769
11201,11212,1230.0
11201,11213,891.4285714285714
11201,11215,676.1904761904761
11201,11216,822.5
11201,11217,474.87820512820514
11201,11218,747.2727272727273
11201,11219,690.0
11201,11220,860.0
11201,11221,1074.0
11201,11222,697.2
11201,11223,1020.0
11201,11224,1200.0
11201,11225,874.6153846153846
11201,11226,1014.5454545454545
11201,11228,1020.0
11201,11229,1400.0
11201,11230,880.0
11201,11231,405.0
11201,11232,868.0
11201,11233,1644.0
11201,11236,1950.0
11201,11237,1002.0
11201,11238,654.0983606557377
11201,11239,1500.0
11201,11355,1920.0
11201,11357,960.0
11201,11358,1200.0
11201,11359,1560.0
11201,11367,1080.0
11201,11368,900.0
11201,11369,1345.7142857142858
11201,11370,915.0
11201,11371,1208.5714285714287
11201,11372,1234.2857142857142
11201,11373,1410.0
11201,11374,840.0
11201,11375,1080.0
11201,11377,1000.0
11201,11378,980.0
11201,11385,1140.0
11201,11415,1440.0
11201,11421,1200.0
11201,11430,1865.2173913043478
11201,11436,2160.0
11201,11570,3900.0
11203,10012,2520.0
11203,11210,360.0
11203,11226,330.0
11203,11236,840.0
11204,10018,1320.0
11204,10112,1140.0
11204,11201,960.0
11204,11204,160.0
11204,11205,1080.0
11204,11219,540.0
11204,11220,780.0
11204,11230,60.0
11204,11235,840.0
11205,10001,960.0
11205,10002,730.9090909090909
11205,10003,917.1428571428571
11205,10006,1140.0
11205,10007,800.0
11205,10009,780.0
11205,10010,1020.0
11205,10011,1380.0
11205,10012,900.0
11205,10013,870.0
11205,10014,1590.0
11205,10016,1200.0
11205,10017,960.0
11205,10018,1440.0
11205,10019,1530.0
11205,10021,1440.0
11205,10023,1740.0
11205,10024,1860.0
11205,10025,1830.0
11205,10028,1080.0
11205,10029,1460.0
11205,10037,1440.0
11205,10038,1080.0
11205,10065,1080.0
11205,10069,1380.0
11205,10103,1080.0
11205,10112,1560.0
11205,10119,1455.0
11205,10128,1920.0
11205,10154,960.0
11205,10167,1080.0
11205,10173,960.0
11205,10174,1140.0
11205,10278,660.0
11205,11101,1020.0
11205,11102,1560.0
11205,11103,1140.0
11205,11104,930.0
11205,11106,1140.0
11205,11109,1020.0
11205,11201,519.0
11205,11205,288.0
11205,11206,600.0
11205,11207,960.0
11205,11208,1350.0
11205,11209,1440.0
11205,11210,1260.0
11205,11211,474.54545454545456
11205,11212,1100.0
11205,11213,540.0
11205,11214,1140.0
11205,11215,745.7142857142857
11205,11216,408.0
11205,11217,473.7931034482759
11205,11218,960.0
11205,11219,960.0
11205,11220,1200.0
11205,11221,552.8571428571429
11205,11222,620.0
11205,11225,720.0
11205,11226,1200.0
11205,11229,1789.0
11205,11230,1200.0
11205,11231,770.0
11205,11232,1260.0
11205,11233,855.0
11205,11235,1680.0
11205,11237,608.5714285714286
11205,11238,465.0
11205,11367,1380.0
11205,11368,900.0
11205,11369,1140.0
11205,11377,1500.0
11205,11385,1440.0
11205,11415,1800.0
11205,11692,2100.0
11206,10001,1410.0
11206,10002,768.8888888888889
11206,10003,1013.3333333333334
11206,10004,1260.0
11206,10005,660.0
11206,10006,1020.0
11206,10007,1032.0
11206,10009,881.5384615384615
11206,10010,1070.5263157894738
11206,10011,1332.0
11206,10012,1018.125
11206,10013,1080.0
11206,10014,1110.0
11206,10016,1328.5714285714287
11206,10017,1200.0
11206,10018,1650.0
11206,10019,1560.0
11206,10020,1530.0
11206,10021,1402.5
11206,10022,1440.0
11206,10023,1776.0
11206,10024,1817.142857142857
11206,10025,1660.0
11206,10026,1790.0
11206,10027,1680.0
11206,10028,1380.0
11206,10029,1290.0
11206,10031,1950.0
11206,10032,1440.0
11206,10033,1440.0
11206,10034,1800.0
11206,10036,1540.0
11206,10037,1500.0
11206,10038,1020.0
11206,10065,1157.142857142857
11206,10069,1980.0
11206,10075,1410.0
11206,10103,760.0
11206,10111,1380.0
11206,10115,2220.0
11206,10119,1203.3333333333333
11206,10128,1200.0
11206,10167,1580.0
11206,10168,1170.0
11206,10173,1080.0
11206,10174,1320.0
11206,10199,900.0
11206,10278,630.0
11206,10280,1300.0
11206,10301,1800.0
11206,10451,1260.0
11206,10470,2160.0
11206,11101,912.0
11206,11102,1190.0
11206,11103,1093.8461538461538
11206,11104,960.0
11206,11105,990.0
11206,11106,1025.4545454545455
11206,11109,690.0
11206,11201,772.5
11206,11203,810.0
11206,11205,613.7142857142857
11206,11206,371.39240506329116
11206,11207,1800.0
11206,11208,1500.0
11206,11210,2040.0
11206,11211,487.56756756756755
11206,11212,810.0
11206,11213,940.0
11206,11215,1217.6470588235295
11206,11216,933.3333333333334
11206,11217,1027.65
11206,11218,1072.5
11206,11219,1500.0
11206,11220,1380.0
11206,11221,542.7272727272727
11206,11222,459.6774193548387
11206,11223,1980.0
11206,11225,1052.7272727272727
11206,11226,900.0
11206,11230,1740.0
11206,11231,945.0
11206,11232,1224.0
11206,11233,732.0
11206,11236,1740.0
11206,11237,405.7894736842105
11206,11238,990.0
11206,11355,1200.0
11206,11360,1020.0
11206,11370,960.0
11206,11371,780.0
11206,11372,920.0
11206,11373,900.0
11206,11374,1740.0
11206,11375,1380.0
11206,11377,630.0
11206,11378,555.0
11206,11379,600.0
11206,11385,857.1428571428571
11206,11415,1260.0
11206,11430,1380.0
11206,11435,1320.0
11207,10022,2340.0
11207,10037,720.0
11207,10278,1260.0
11207,11207,140.0
11207,11208,240.0
11207,11216,1200.0
11207,11221,840.0
11208,10014,2760.0
11208,11106,1800.0
11208,11206,1560.0
11208,11226,1895.0
11208,11375,1260.0
11209,10305,420.0
11209,11210,1020.0
11209,11214,750.0
11209,11219,600.0
11209,11220,180.0
11209,11223,2400.0
11209,11228,270.0
11209,11230,1140.0
11209,11231,840.0
11209,11232,570.0
11209,11235,660.0
11209,11377,1380.0
11210,10003,2040.0
11210,10012,1470.0
11210,10022,180.0
11210,11210,180.0
11210,11212,600.0
11210,11217,360.0
11210,11225,810.0
11210,11226,420.0
11210,11233,1200.0
11210,11411,1860.0
11211,7030,1200.0
11211,7114,1500.0
11211,10001,1155.0
11211,10002,466.1842105263158
11211,10003,754.1176470588235
11211,10004,866.6666666666666
11211,10005,665.4545454545455
11211,10006,1105.7142857142858
11211,10007,1248.0
11211,10009,596.8831168831168
11211,10010,852.8571428571429
11211,10011,1264.0
11211,10012,644.8818897637796
11211,10013,924.0
11211,10014,1024.2105263157894
11211,10016,981.6666666666666
11211,10017,1005.0
11211,10018,1220.0
11211,10019,1647.2727272727273
11211,10020,1482.0
11211,10021,1187.142857142857
11211,10022,1233.75
11211,10023,1583.4782608695652
11211,10024,1578.75
11211,10025,1542.0
11211,10026,1745.4545454545455
11211,10027,1680.0
11211,10028,1239.0
11211,10029,1200.0
11211,10030,2220.0
11211,10031,1764.0
11211,10032,1680.0
11211,10034,1530.0
11211,10035,1200.0
11211,10036,1227.6923076923076
11211,10037,1512.0
11211,10038,827.1428571428571
11211,10039,1485.0
11211,10040,1680.0
11211,10044,950.0
11211,10065,1146.3157894736842
11211,10069,1590.0
11211,10075,1089.2307692307693
11211,10103,738.0
11211,10111,1335.0
11211,10112,940.0
11211,10115,1875.0
11211,10119,1078.6046511627908
11211,10128,1398.9473684210527
11211,10154,780.0
11211,10165,1680.0
11211,10167,1245.0
11211,10168,1060.0
11211,10170,660.0
11211,10173,1210.909090909091
11211,10174,996.0
11211,10199,1620.0
11211,10278,751.7647058823529
11211,10280,1040.0
11211,10282,1230.0
11211,10304,1500.0
11211,10452,1740.0
11211,10453,2220.0
11211,10454,1380.0
11211,10801,1860.0
11211,11101,608.5714285714286
11211,11102,980.0
11211,11103,1095.625
11211,11104,736.1538461538462
11211,11105,1120.0
11211,11106,1131.0
11211,11109,741.4285714285714
11211,11201,673.8947368421053
11211,11204,1320.0
11211,11205,607.2903225806451
11211,11206,512.0
11211,11207,1140.0
11211,11208,2280.0
11211,11209,852.0
11211,11210,1380.0
11211,11211,320.81632653061223
11211,11213,1128.0
11211,11214,1470.0
11211,11215,1040.8333333333333
11211,11216,834.3396226415094
11211,11217,868.421052631579
11211,11218,855.0
11211,11219,1125.0
11211,11220,936.0
11211,11221,860.377358490566
11211,11222,348.7979539641944
11211,11223,1380.0
11211,11224,1380.0
11211,11225,1120.0
11211,11226,1165.0
11211,11229,1740.0
11211,11230,1160.0
11211,11231,726.2068965517242
11211,11232,956.6666666666666
11211,11233,936.0
11211,11235,2640.0
11211,11237,765.3333333333334
11211,11238,863.0
11211,11355,1620.0
11211,11360,1260.0
11211,11365,840.0
11211,11367,1260.0
11211,11368,1020.0
11211,11369,1050.0
11211,11370,855.0
11211,11371,840.0
11211,11372,938.1818181818181
11211,11373,870.0
11211,11374,780.0
11211,11375,1236.0
11211,11377,845.4545454545455
11211,11378,933.3333333333334
11211,11379,948.0
11211,11385,1026.0
11211,11414,1800.0
11211,11415,1020.0
11211,11417,1380.0
11211,11418,1020.0
11211,11421,1590.0
11211,11430,1440.0
11211,11435,1020.0
11212,10282,2220.0
11212,11216,900.0
11212,11221,900.0
11212,11233,600.0
11213,10001,1500.0
11213,10002,900.0
11213,10003,1500.0
11213,10119,2040.0
11213,11201,960.0
11213,11205,660.0
11213,11207,660.0
11213,11210,2160.0
11213,11211,840.0
11213,11213,195.0
11213,11215,1080.0
11213,11216,300.0
11213,11217,600.0
11213,11221,500.0
11213,11226,660.0
11213,11233,480.0
11213,11236,720.0
11213,11237,900.0
11213,11238,540.0
11213,11411,1440.0
11213,11418,1740.0
11214,10017,900.0
11214,10280,660.0
11214,11205,1500.0
11214,11214,270.0
11214,11235,660.0
11214,11236,1680.0
11215,7114,1920.0
11215,10002,1066.6666666666667
11215,10003,1255.7142857142858
11215,10004,600.0
11215,10005,660.0
11215,10006,1050.0
11215,10009,1170.0
11215,10010,1303.6363636363637
11215,10011,760.0
11215,10012,1105.7142857142858
11215,10013,1050.0
11215,10014,1125.0
11215,10016,1354.2857142857142
11215,10017,1290.0
11215,10018,1740.0
11215,10019,1680.0
11215,10020,1740.0
11215,10021,1337.142857142857
11215,10022,1800.0
11215,10023,2400.0
11215,10024,1890.0
11215,10025,2175.0
11215,10026,2220.0
11215,10028,1488.0
11215,10030,2520.0
11215,10031,2220.0
11215,10032,1710.0
11215,10034,2160.0
11215,10036,2460.0
11215,10037,1680.0
11215,10038,1170.0
11215,10040,1740.0
11215,10044,1260.0
11215,10065,1580.0
11215,10069,1740.0
11215,10075,1138.0
11215,10103,900.0
11215,10111,1680.0
11215,10112,540.0
11215,10115,1800.0
11215,10119,1260.0
11215,10128,1470.0
11215,10167,840.0
11215,10168,1260.0
11215,10173,1380.0
11215,10174,1464.0
11215,10199,1260.0
11215,10278,930.0
11215,10280,720.0
11215,10282,840.0
11215,10463,2640.0
11215,11101,900.0
11215,11102,1140.0
11215,11103,1800.0
11215,11104,1293.3333333333333
11215,11106,1782.857142857143
11215,11109,840.0
11215,11201,751.5
11215,11203,1260.0
11215,11205,843.9473684210526
11215,11206,1106.25
11215,11207,1440.0
11215,11209,720.0
11215,11210,1110.0
11215,11211,981.8181818181819
11215,11212,1200.0
11215,11213,653.3333333333334
11215,11214,1280.0
11215,11215,370.4347826086956
11215,11216,810.0
11215,11217,402.51807228915663
11215,11218,480.46153846153845
11215,11219,720.0
11215,11220,618.75
11215,11221,1176.0
11215,11222,1090.8095238095239
11215,11223,930.0
11215,11225,711.7241379310345
11215,11226,747.6923076923077
11215,11228,900.0
11215,11229,1260.0
11215,11230,630.0
11215,11231,444.8333333333333
11215,11232,376.6666666666667
11215,11233,960.0
11215,11234,1500.0
11215,11235,1380.0
11215,11237,1340.0
11215,11238,582.8571428571429
11215,11369,1920.0
11215,11371,1320.0
11215,11372,1230.0
11215,11373,1020.0
11215,11374,1380.0
11215,11375,1440.0
11215,11377,1040.0
11215,11385,1560.0
11215,11412,1980.0
11215,11415,1620.0
11215,11416,1860.0
11215,11419,1740.0
11215,11428,1860.0
11215,11430,2280.0
11215,11432,1500.0
11216,10001,2160.0
11216,10002,1020.0
11216,10003,2040.0
11216,10009,1030.0
11216,10010,1680.0
11216,10011,690.0
11216,10012,990.0
11216,10013,1080.0
11216,10014,1455.0
11216,10016,1380.0
11216,10017,1560.0
11216,10022,1140.0
11216,10023,1800.0
11216,10024,1860.0
11216,10026,1740.0
11216,10028,2040.0
11216,10030,1320.0
11216,10039,1500.0
11216,10065,1080.0
11216,10103,600.0
11216,10119,1260.0
11216,10173,1860.0
11216,10278,960.0
11216,11101,720.0
11216,11103,1980.0
11216,11105,1200.0
11216,11109,1200.0
11216,11201,626.6666666666666
11216,11203,720.0
11216,11205,415.38461538461536
11216,11206,684.0
11216,11208,960.0
11216,11211,720.0
11216,11213,240.0
11216,11215,915.0
11216,11216,130.9090909090909
11216,11217,737.1428571428571
11216,11218,1020.0
11216,11221,660.0
11216,11222,1068.0
11216,11225,564.0
11216,11226,620.0
11216,11231,980.0
11216,11232,1140.0
11216,11233,960.0
11216,11235,2220.0
11216,11237,840.0
11216,11238,260.0
11216,11371,1620.0
11216,11375,1500.0
11216,11385,1740.0
11217,7087,1440.0
11217,10001,1355.0
11217,10002,772.5
11217,10003,1005.7627118644068
11217,10004,885.0
11217,10005,351.42857142857144
11217,10006,862.5
11217,10007,801.1764705882352
11217,10009,879.2727272727273
11217,10010,1160.8163265306123
11217,10011,1329.4736842105262
11217,10012,831.0344827586207
11217,10013,826.9565217391304
11217,10014,1052.4324324324325
11217,10016,1016.0833333333334
11217,10017,1026.0
11217,10018,1210.0
11217,10019,1512.0
11217,10020,1604.0
11217,10021,1358.5714285714287
11217,10022,1525.0
11217,10023,1486.6666666666667
11217,10024,1695.0
11217,10025,1745.0
11217,10026,1946.6666666666667
11217,10027,1500.0
11217,10028,1275.0
11217,10029,1910.0
11217,10030,1440.0
11217,10031,1620.0
11217,10032,1440.0
11217,10033,1515.0
11217,10035,1710.0
11217,10036,1500.0
11217,10037,1770.0
11217,10038,775.3846153846154
11217,10039,2100.0
11217,10044,945.0
11217,10065,1220.6
11217,10069,1620.0
11217,10075,1652.0
11217,10103,652.5
11217,10111,1245.0
11217,10112,1260.0
11217,10115,2640.0
11217,10119,1243.0434782608695
11217,10128,1465.7142857142858
11217,10154,1330.909090909091
11217,10165,1200.0
11217,10167,1302.857142857143
11217,10168,1032.0
11217,10173,1320.0
11217,10174,1097.142857142857
11217,10199,1230.0
11217,10278,672.0
11217,10282,953.3333333333334
11217,10304,1080.0
11217,10305,1620.0
11217,10452,2400.0
11217,10454,1860.0
11217,10459,2400.0
11217,11101,1020.0
11217,11102,1310.0
11217,11103,1280.0
11217,11104,900.0
11217,11105,960.0
11217,11106,1404.0
11217,11109,1155.0
11217,11201,419.68911917098444
11217,11203,1050.0
11217,11205,542.9222222222222
11217,11206,997.7777777777778
11217,11207,1020.0
11217,11208,1320.0
11217,11209,1075.7142857142858
11217,11210,1086.6666666666667
11217,11211,800.1769911504425
11217,11212,1500.0
11217,11213,723.0
11217,11214,1160.0
11217,11215,466.7797619047619
11217,11216,593.4545454545455
11217,11217,326.90521327014216
11217,11218,746.0869565217391
11217,11219,780.0
11217,11220,1001.5384615384615
11217,11221,805.2631578947369
11217,11222,862.7708333333334
11217,11223,1155.0
11217,11224,1540.0
11217,11225,590.5263157894736
11217,11226,840.0
11217,11229,960.0
11217,11230,750.0
11217,11231,483.9102564102564
11217,11232,576.9230769230769
11217,11233,892.5
11217,11234,1620.0
11217,11235,1080.0
11217,11236,1140.0
11217,11237,1220.642857142857
11217,11238,440.6060606060606
11217,11359,1500.0
11217,11361,2400.0
11217,11367,1440.0
11217,11369,1217.142857142857
11217,11370,1620.0
11217,11371,1044.0
11217,11372,1230.0
11217,11373,1200.0
11217,11375,1350.0
11217,11377,975.0
11217,11379,1140.0
11217,11385,1476.0
11217,11415,1680.0
11217,11416,1920.0
11217,11421,1560.0
11217,11430,1866.6666666666667
11217,11432,1500.0
11217,11434,2640.0
11217,11559,2040.0
11217,11596,3000.0
11218,10005,600.0
11218,10006,660.0
11218,10009,1080.0
11218,10010,1620.0
11218,10013,1680.0
11218,10014,1200.0
11218,10016,1440.0
11218,10019,1860.0
11218,10021,1650.0
11218,10031,1920.0
11218,10036,1980.0
11218,10039,1920.0
11218,10065,1500.0
11218,10119,1860.0
11218,11201,930.0
11218,11206,420.0
11218,11210,900.0
11218,11215,420.0
11218,11217,1080.0
11218,11218,750.0
11218,11219,420.0
11218,11222,1095.0
11218,11223,360.0
11218,11224,1965.0
11218,11225,660.0
11218,11226,340.0
11218,11230,240.0
11218,11231,600.0
11218,11232,340.0
11218,11233,1140.0
11218,11235,900.0
11218,11370,960.0
11218,11371,1020.0
11218,11374,1800.0
11218,11416,1860.0
11219,10017,2100.0
11219,11219,960.0
11219,11220,300.0
11219,11222,1440.0
11219,11229,1200.0
11219,11230,540.0
11219,11232,900.0
11219,11236,1680.0
11219,11430,1740.0
11220,10009,180.0
11220,10017,1140.0
11220,10018,2160.0
11220,10019,1800.0
11220,10021,1140.0
11220,10027,2220.0
11220,10065,720.0
11220,10111,1740.0
11220,10119,1800.0
11220,10305,780.0
11220,10467,2400.0
11220,11103,1320.0
11220,11201,540.0
11220,11209,390.0
11220,11214,660.0
11220,11215,750.0
11220,11218,600.0
11220,11219,500.0
11220,11220,493.3333333333333
11220,11224,840.0
11220,11228,480.0
11220,11231,540.0
11220,11232,260.0
11220,11372,1860.0
11220,11375,1320.0
11221,10001,2100.0
11221,10002,780.0
11221,10003,1160.0
11221,10006,1140.0
11221,10007,1440.0
11221,10009,1365.0
11221,10010,690.0
11221,10012,1370.0
11221,10014,1770.0
11221,10016,1410.0
11221,10018,1500.0
11221,10023,1980.0
11221,10028,1470.0
11221,10029,1830.0
11221,10031,2460.0
11221,10033,1920.0
11221,10036,2490.0
11221,10103,780.0
11221,10128,780.0
11221,10168,1680.0
11221,10174,1710.0
11221,10278,1305.0
11221,10282,1800.0
11221,10454,2100.0
11221,10468,1980.0
11221,11103,1230.0
11221,11106,1530.0
11221,11201,660.0
11221,11205,394.2857142857143
11221,11206,615.0
11221,11207,960.0
11221,11211,756.9230769230769
11221,11212,600.0
11221,11216,540.0
11221,11217,600.0
11221,11221,1006.6666666666666
11221,11222,1060.0
11221,11225,1380.0
11221,11226,1320.0
11221,11231,1070.5
11221,11232,1080.0
11221,11233,360.0
11221,11237,330.0
11221,11238,680.0
11221,11371,1140.0
11221,11372,1200.0
11221,11377,1320.0
11221,11385,1980.0
11221,11430,1860.0
11222,10001,1600.0
11222,10002,596.0
11222,10003,954.5454545454545
11222,10004,1020.0
11222,10005,672.0
11222,10006,900.0
11222,10007,1260.0
11222,10009,865.5
11222,10010,1090.909090909091
11222,10011,937.5
11222,10012,829.5
11222,10013,870.0
11222,10014,1300.0
11222,10016,1294.2857142857142
11222,10017,1050.0
11222,10018,1536.0
11222,10019,1340.0
11222,10020,1350.0
11222,10021,1110.0
11222,10022,1000.0
11222,10023,1670.0
11222,10024,1360.0
11222,10025,1620.0
11222,10026,1820.0
11222,10028,1200.0
11222,10029,960.0
11222,10030,1200.0
11222,10031,1500.0
11222,10033,1890.0
11222,10034,1860.0
11222,10035,1620.0
11222,10036,1710.0
11222,10037,1890.0
11222,10038,1080.0
11222,10044,640.0
11222,10065,930.0
11222,10075,900.0
11222,10103,900.0
11222,10115,2400.0
11222,10119,1184.2105263157894
11222,10128,890.0
11222,10167,1380.0
11222,10168,1440.0
11222,10170,1080.0
11222,10173,1420.0
11222,10174,990.0
11222,10278,913.8461538461538
11222,10280,1380.0
11222,10463,2460.0
11222,11040,840.0
11222,11101,446.6666666666667
11222,11102,820.0
11222,11103,762.8571428571429
11222,11104,532.5
11222,11105,840.0
11222,11106,660.0
11222,11109,480.0
11222,11201,685.1612903225806
11222,11203,1560.0
11222,11205,777.7777777777778
11222,11206,538.5714285714286
11222,11208,1440.0
11222,11209,1230.0
11222,11210,2160.0
11222,11211,344.5945945945946
11222,11213,1260.0
11222,11215,977.1428571428571
11222,11216,977.1428571428571
11222,11217,962.4
11222,11218,910.0
11222,11220,1100.0
11222,11221,835.0
11222,11222,282.6993865030675
11222,11223,1740.0
11222,11225,1200.0
11222,11226,1560.0
11222,11230,1290.0
11222,11231,786.6666666666666
11222,11232,1020.0
11222,11233,1080.0
11222,11234,2100.0
11222,11236,1680.0
11222,11237,786.9230769230769
11222,11238,852.6315789473684
11222,11354,960.0
11222,11357,720.0
11222,11358,1260.0
11222,11360,1260.0
11222,11361,1530.0
11222,11363,1380.0
11222,11369,780.0
11222,11370,780.0
11222,11371,860.0
11222,11372,900.0
11222,11373,930.0
11222,11374,615.0
11222,11375,1500.0
11222,11377,728.5714285714286
11222,11378,634.2857142857143
11222,11385,1380.0
11222,11415,1110.0
11222,11419,900.0
11222,11430,1300.0
11222,11432,1200.0
11223,10012,1860.0
11223,11218,420.0
11223,11219,360.0
11223,11229,510.0
11223,11230,300.0
11224,11223,480.0
11224,11224,90.0
11224,11230,1260.0
11225,10002,780.0
11225,10003,1020.0
11225,10004,1200.0
11225,10007,930.0
11225,10009,1440.0
11225,10010,1350.0
11225,10012,1350.0
11225,10016,1800.0
11225,10017,2460.0
11225,10019,1520.0
11225,10021,1980.0
11225,10024,2340.0
11225,10025,2340.0
11225,10028,2340.0
11225,10030,2340.0
11225,10075,2850.0
11225,10103,840.0
11225,10112,1320.0
11225,10119,1700.0
11225,10128,2040.0
11225,10199,1860.0
11225,10282,1200.0
11225,11103,1680.0
11225,11109,1140.0
11225,11201,768.0
11225,11203,480.0
11225,11205,620.0
11225,11206,1000.0
11225,11207,960.0
11225,11209,1230.0
11225,11210,960.0
11225,11211,820.0
11225,11212,1560.0
11225,11213,540.0
11225,11214,1320.0
11225,11215,558.0
11225,11216,488.57142857142856
11225,11217,460.0
11225,11218,540.0
11225,11220,1140.0
11225,11221,900.0
11225,11222,1920.0
11225,11224,2040.0
11225,11225,286.6666666666667
11225,11226,456.0
11225,11229,1800.0
11225,11231,800.0
11225,11232,1080.0
11225,11236,840.0
11225,11237,840.0
11225,11238,320.0
11225,11369,1800.0
11225,11374,1320.0
11225,11420,1680.0
11225,11430,1740.0
11226,10001,1200.0
11226,10012,1680.0
11226,10019,1680.0
11226,10025,2340.0
11226,10128,2280.0
11226,11101,1500.0
11226,11102,2340.0
11226,11203,690.0
11226,11205,1020.0
11226,11206,1440.0
11226,11208,720.0
11226,11209,1380.0
11226,11210,390.0
11226,11211,1140.0
11226,11212,1020.0
11226,11213,660.0
11226,11215,840.0
11226,11216,720.0
11226,11217,735.0
11226,11218,900.0
11226,11220,690.0
11226,11222,1440.0
11226,11225,270.0
11226,11226,340.0
11226,11230,480.0
11226,11231,540.0
11226,11234,1320.0
11226,11236,720.0
11226,11238,720.0
11226,11430,2220.0
11228,11209,480.0
11228,11214,240.0
11229,11223,240.0
11229,11230,300.0
11229,11430,1380.0
11230,7310,1080.0
11230,10001,1080.0
11230,10004,660.0
11230,10023,180.0
11230,10024,1860.0
11230,10112,1620.0
11230,10278,960.0
11230,11102,1560.0
11230,11204,270.0
11230,11210,330.0
11230,11214,360.0
11230,11215,510.0
11230,11217,1410.0
11230,11218,500.0
11230,11223,420.0
11230,11226,900.0
11230,11230,210.0
11230,11235,720.0
11231,7732,420.0
11231,10001,1360.0
11231,10002,840.0
11231,10003,1206.2068965517242
11231,10004,862.5
11231,10005,586.6666666666666
11231,10006,770.0
11231,10007,810.0
11231,10009,1096.05
11231,10010,1388.5714285714287
11231,10011,1260.0
11231,10012,942.5806451612904
11231,10013,1046.6666666666667
11231,10014,1098.2608695652175
11231,10016,1786.6666666666667
11231,10017,1461.8181818181818
11231,10018,1972.5
11231,10019,1542.857142857143
11231,10020,1986.6666666666667
11231,10021,1485.0
11231,10022,1390.0
11231,10023,1880.0
11231,10024,1860.0
11231,10025,1575.0
11231,10026,1950.0
11231,10028,1530.0
11231,10029,1200.0
11231,10032,1740.0
11231,10036,1791.4285714285713
11231,10038,642.8571428571429
11231,10044,990.0
11231,10065,1387.5
11231,10069,1620.0
11231,10075,2430.0
11231,10103,540.0
11231,10111,1365.0
11231,10112,2055.0
11231,10119,1228.5714285714287
11231,10128,2220.0
11231,10154,1587.5
11231,10165,2400.0
11231,10167,1620.0
11231,10168,2160.0
11231,10170,1830.0
11231,10173,1552.5
11231,10174,1214.75
11231,10199,1020.0
11231,10278,777.6
11231,10280,588.0
11231,10282,757.5
11231,10304,1440.0
11231,10451,2400.0
11231,10455,1680.0
11231,10456,3780.0
11231,11102,1200.0
11231,11103,1005.0
11231,11104,1440.0
11231,11105,1170.0
11231,11106,1500.0
11231,11109,1020.0
11231,11201,363.1041666666667
11231,11205,792.0
11231,11206,997.5
11231,11207,1980.0
11231,11209,1140.0
11231,11211,744.7058823529412
11231,11213,870.0
11231,11215,461.14285714285717
11231,11216,980.0
11231,11217,424.0
11231,11218,720.0
11231,11220,612.0
11231,11221,1560.0
11231,11222,894.5454545454545
11231,11223,1740.0
11231,11225,818.1818181818181
11231,11226,930.0
11231,11228,960.0
11231,11229,1860.0
11231,11230,1200.0
11231,11231,442.1333333333333
11231,11232,608.5714285714286
11231,11233,1230.0
11231,11235,780.0
11231,11238,692.3076923076923
11231,11369,1480.0
11231,11370,1200.0
11231,11371,1335.0
11231,11372,1860.0
11231,11373,840.0
